date,value
2010-04-11,0.676
2010-04-12,0.628
2010-04-13,0.577
2010-04-14,0.555
2010-04-15,0.523
2010-04-16,0.483
2010-04-17,0.429
2010-04-18,0.378
2010-04-19,0.34
2010-04-20,0.3
2010-04-21,0.276
2010-04-22,0.266
2010-04-23,0.24
2010-04-24,0.206
2010-04-25,0.174
2010-04-26,0.153
2010-04-27,0.172
2010-04-28,0.158
2010-04-29,0.151
2010-04-30,0.141
2010-05-01,0.124
2010-05-02,0.136
2010-05-03,0.135
2010-05-04,0.136
2010-05-05,0.12
2010-05-06,0.139
2010-05-07,0.17
2010-05-08,0.203
2010-05-09,0.205
2010-05-10,0.2
2010-05-11,0.188
2010-05-12,0.169
2010-05-13,0.163
2010-05-14,0.169
2010-05-15,0.477
2010-05-16,0.595
2010-05-17,0.891
2010-05-18,1.467
2010-05-19,1.641
2010-05-20,1.621
2010-05-21,1.608
2010-05-22,1.595
2010-05-23,1.555
2010-05-24,1.48
2010-05-25,1.401
2010-05-26,1.289
2010-05-27,1.188
2010-05-28,1.08
2010-05-29,0.969
2010-05-30,0.873
2010-05-31,0.804
2010-06-01,0.713
2010-06-02,0.65
2010-06-03,0.61
2010-06-04,0.538
2010-06-05,0.471
2010-06-06,0.413
2010-06-07,0.359
2010-06-08,0.325
2010-06-09,0.339
2010-06-10,0.323
2010-06-11,0.294
2010-06-12,0.257
2010-06-13,0.251
2010-06-14,0.236
2010-06-15,0.223
2010-06-16,0.206
2010-06-17,0.19
2010-06-18,0.179
2010-06-19,0.301
2010-06-20,0.245
2010-06-21,0.209
2010-06-22,0.188
2010-06-23,0.166
2010-06-24,0.15
2010-06-25,0.135
2010-06-26,0.126
2010-06-27,0.11
2010-06-28,0.093
2010-06-29,0.083
2010-06-30,0.075
2010-07-01,0.068
2010-07-02,0.063
2010-07-03,0.06
2010-07-04,0.059
2010-07-05,0.059
2010-07-06,0.06
2010-07-07,0.063
2010-07-08,0.062
2010-07-09,0.063
2010-07-10,0.06
2010-07-11,0.063
2010-07-12,0.065
2010-07-13,0.061
2010-07-14,0.06
2010-07-15,0.058
2010-07-16,0.058
2010-07-17,0.058
2010-07-18,0.083
2010-07-19,0.064
2010-07-20,0.054
2010-07-21,0.056
2010-07-22,0.057
2010-07-23,0.054
2010-07-24,0.089
2010-07-25,0.096
2010-07-26,0.061
2010-07-27,0.055
2010-07-28,0.194
2010-07-29,0.371
2010-07-30,0.295
2010-07-31,0.265
2010-08-01,0.253
2010-08-02,0.244
2010-08-03,0.258
2010-08-04,0.261
2010-08-05,0.242
2010-08-06,0.227
2010-08-07,0.251
2010-08-08,0.286
2010-08-09,0.261
2010-08-10,0.255
2010-08-11,0.27
2010-08-12,0.295
2010-08-13,0.316
2010-08-14,0.386
2010-08-15,0.41
2010-08-16,0.426
2010-08-17,0.647
2010-08-18,0.643
2010-08-19,0.639
2010-08-20,0.651
2010-08-21,0.651
2010-08-22,0.664
2010-08-23,1.077
2010-08-24,1.364
2010-08-25,1.324
2010-08-26,1.249
2010-08-27,1.295
2010-08-28,1.442
2010-08-29,1.441
2010-08-30,1.451
2010-08-31,1.484
2010-09-01,1.492
2010-09-02,1.476
2010-09-03,1.479
2010-09-04,1.461
2010-09-05,1.397
2010-09-06,1.343
2010-09-07,1.341
2010-09-08,1.304
2010-09-09,1.257
2010-09-10,1.28
2010-09-11,1.247
2010-09-12,1.213
2010-09-13,1.17
2010-09-14,1.129
2010-09-15,1.119
2010-09-16,1.121
2010-09-17,1.124
2010-09-18,1.099
2010-09-19,1.053
2010-09-20,1.025
2010-09-21,0.983
2010-09-22,0.941
2010-09-23,0.912
2010-09-24,0.868
2010-09-25,0.82
2010-09-26,0.767
2010-09-27,0.734
2010-09-28,0.757
2010-09-29,0.871
2010-09-30,0.933
2010-10-01,0.932
2010-10-02,0.91
2010-10-03,0.878
2010-10-04,0.847
2010-10-05,0.794
2010-10-06,0.744
2010-10-07,0.697
2010-10-08,0.65
2010-10-09,0.62
2010-10-10,0.593
2010-10-11,0.557
2010-10-12,0.524
2010-10-13,0.501
2010-10-14,0.492
2010-10-15,0.466
2010-10-16,0.427
2010-10-17,0.395
2010-10-18,0.367
2010-10-19,0.365
2010-10-20,0.363
2010-10-21,0.349
2010-10-22,0.323
2010-10-23,0.304
2010-10-24,0.299
2010-10-25,0.28
2010-10-26,0.279
2010-10-27,0.259
2010-10-28,0.255
2010-10-29,0.249
2010-10-30,0.249
2010-10-31,0.244
2010-11-01,0.239
2010-11-02,0.231
2010-11-03,0.232
2010-11-04,0.311
2010-11-05,0.515
2010-11-06,0.803
2010-11-07,1.096
2010-11-08,1.256
2010-11-09,1.624
2010-11-10,1.796
2010-11-11,2.245
2010-11-12,1.727
2010-11-13,1.753
2010-11-14,2.042
2010-11-15,2.319
2010-11-16,2.64
2010-11-17,2.502
2010-11-18,2.254
2010-11-19,2.391
2010-11-20,2.472
2010-11-21,2.367
2010-11-22,1.89
2010-11-23,1.748
2010-11-24,2.094
2010-11-25,2.529
2010-11-26,2.673
2010-11-27,2.771
2010-11-28,3.031
2010-11-29,2.826
2010-11-30,3.447
2010-12-01,2.995
2010-12-02,2.373
2010-12-03,2.143
2010-12-04,1.865
2010-12-05,1.39
2010-12-06,1.484
2010-12-07,1.393
2010-12-08,1.226
2010-12-09,1.109
2010-12-10,1.135
2010-12-11,1.167
2010-12-12,1.636
2010-12-13,2.255
2010-12-14,2.3
2010-12-15,2.352
2010-12-16,1.849
2010-12-17,1.952
2010-12-18,1.939
2010-12-19,1.462
2010-12-20,1.378
2010-12-21,1.706
2010-12-22,1.388
2010-12-23,1.152
2010-12-24,1.045
2010-12-25,1.556
2010-12-26,1.729
2010-12-27,1.693
2010-12-28,1.599
2010-12-29,1.512
2010-12-30,1.465
2010-12-31,1.524
2011-01-01,1.276
2011-01-02,1.092
2011-01-03,0.978
2011-01-04,0.932
2011-01-05,0.883
2011-01-06,0.879
2011-01-07,0.877
2011-01-08,1.321
2011-01-09,1.671
2011-01-10,2.014
2011-01-11,1.823
2011-01-12,1.82
2011-01-13,1.933
2011-01-14,1.931
2011-01-15,2.386
2011-01-16,2.822
2011-01-17,2.617
2011-01-18,2.29
2011-01-19,2.158
2011-01-20,2.106
2011-01-21,1.993
2011-01-22,1.865
2011-01-23,1.819
2011-01-24,1.705
2011-01-25,1.536
2011-01-26,1.455
2011-01-27,1.777
2011-01-28,1.439
2011-01-29,1.336
2011-01-30,1.222
2011-01-31,1.07
2011-02-01,0.956
2011-02-02,0.886
2011-02-03,0.773
2011-02-04,0.751
2011-02-05,0.985
2011-02-06,1.238
2011-02-07,1.423
2011-02-08,1.438
2011-02-09,1.328
2011-02-10,1.201
2011-02-11,1.161
2011-02-12,1.061
2011-02-13,0.937
2011-02-14,0.89
2011-02-15,1.079
2011-02-16,0.944
2011-02-17,0.738
2011-02-18,0.527
2011-02-19,0.437
2011-02-20,0.419
2011-02-21,0.368
2011-02-22,0.324
2011-02-23,0.287
2011-02-24,0.265
2011-02-25,0.242
2011-02-26,0.239
2011-02-27,0.243
2011-02-28,0.214
2011-03-01,0.203
2011-03-02,0.202
2011-03-03,0.208
2011-03-04,0.195
2011-03-05,0.193
2011-03-06,0.17
2011-03-07,0.166
2011-03-08,0.147
2011-03-09,0.152
2011-03-10,0.168
2011-03-11,0.214
2011-03-12,0.198
2011-03-13,0.201
2011-03-14,0.208
2011-03-15,0.267
2011-03-16,0.318
2011-03-17,0.359
2011-03-18,0.497
2011-03-19,0.671
2011-03-20,0.655
2011-03-21,0.582
2011-03-22,0.537
2011-03-23,0.478
2011-03-24,0.432
2011-03-25,0.394
2011-03-26,0.373
2011-03-27,0.334
2011-03-28,0.319
2011-03-29,0.276
2011-03-30,0.244
2011-03-31,0.237
2011-04-01,0.242
2011-04-02,0.219
2011-04-03,0.214
2011-04-04,0.229
2011-04-05,0.219
2011-04-06,0.222
2011-04-07,0.22
2011-04-08,0.208
2011-04-09,0.17
2011-04-10,0.146
2011-04-11,0.142
2011-04-12,0.15
2011-04-13,0.149
2011-04-14,0.134
2011-04-15,0.135
2011-04-16,0.129
2011-04-17,0.123
2011-04-18,0.12
2011-04-19,0.12
2011-04-20,0.114
2011-04-21,0.115
2011-04-22,0.113
2011-04-23,0.109
2011-04-24,0.105
2011-04-25,0.102
2011-04-26,0.103
2011-04-27,0.103
2011-04-28,0.105
2011-04-29,0.106
2011-04-30,0.111
2011-05-01,0.116
2011-05-02,0.114
2011-05-03,0.124
2011-05-04,0.118
2011-05-05,0.123
2011-05-06,0.125
2011-05-07,0.131
2011-05-08,0.13
2011-05-09,0.134
2011-05-10,0.136
2011-05-11,0.157
2011-05-12,0.156
2011-05-13,0.206
2011-05-14,0.167
2011-05-15,0.22
2011-05-16,0.228
2011-05-17,0.228
2011-05-18,0.221
2011-05-19,0.217
2011-05-20,0.22
2011-05-21,0.272
2011-05-22,0.216
2011-05-23,0.209
2011-05-24,0.202
2011-05-25,0.2
2011-05-26,0.176
2011-05-27,0.164
2011-05-28,0.152
2011-05-29,0.147
2011-05-30,0.124
2011-05-31,0.112
2011-06-01,0.127
2011-06-02,0.208
2011-06-03,0.33
2011-06-04,0.285
2011-06-05,0.21
2011-06-06,0.16
2011-06-07,0.139
2011-06-08,0.099
2011-06-09,0.087
2011-06-10,0.078
2011-06-11,0.066
2011-06-12,0.06
2011-06-13,0.056
2011-06-14,0.055
2011-06-15,0.052
2011-06-16,0.048
2011-06-17,0.047
2011-06-18,0.045
2011-06-19,0.043
2011-06-20,0.046
2011-06-21,0.04
2011-06-22,0.039
2011-06-23,0.047
2011-06-24,0.04
2011-06-25,0.063
2011-06-26,0.039
2011-06-27,0.038
2011-06-28,0.038
2011-06-29,0.037
2011-06-30,0.037
2011-07-01,0.035
2011-07-02,0.044
2011-07-03,0.295
2011-07-04,0.218
2011-07-05,0.151
2011-07-06,0.097
2011-07-07,0.07
2011-07-08,0.056
2011-07-09,0.055
2011-07-10,0.048
2011-07-11,0.045
2011-07-12,0.045
2011-07-13,0.04
2011-07-14,0.079
2011-07-15,0.059
2011-07-16,0.042
2011-07-17,0.038
2011-07-18,0.037
2011-07-19,0.036
2011-07-20,0.035
2011-07-21,0.038
2011-07-22,0.036
2011-07-23,0.038
2011-07-24,0.041
2011-07-25,0.048
2011-07-26,0.048
2011-07-27,0.071
2011-07-28,0.164
2011-07-29,0.069
2011-07-30,0.062
2011-07-31,0.078
2011-08-01,0.076
2011-08-02,0.065
2011-08-03,0.054
2011-08-04,0.043
2011-08-05,0.035
2011-08-06,0.024
2011-08-07,0.019
2011-08-08,0.017
2011-08-09,0.017
2011-08-10,0.016
2011-08-11,0.016
2011-08-12,0.016
2011-08-13,0.017
2011-08-14,0.016
2011-08-15,0.014
2011-08-16,0.014
2011-08-17,0.014
2011-08-18,0.014
2011-08-19,0.014
2011-08-20,0.015
2011-08-21,0.013
2011-08-22,0.013
2011-08-23,0.013
2011-08-24,0.013
2011-08-25,0.013
2011-08-26,0.013
2011-08-27,0.013
2011-08-28,0.013
2011-08-29,0.013
2011-08-30,0.013
2011-08-31,0.013
2011-09-01,0.013
2011-09-02,0.013
2011-09-03,0.013
2011-09-04,0.013
2011-09-05,0.014
2011-09-06,0.02
2011-09-07,0.015
2011-09-08,0.012
2011-09-09,0.011
2011-09-10,0.009
2011-09-11,0.009
2011-09-12,0.009
2011-09-13,0.009
2011-09-14,0.009
2011-09-15,0.008
2011-09-16,0.008
2011-09-17,0.009
2011-09-18,0.01
2011-09-19,0.009
2011-09-20,0.01
2011-09-21,0.009
2011-09-22,0.009
2011-09-23,0.008
2011-09-24,0.009
2011-09-25,0.009
2011-09-26,0.009
2011-09-27,0.009
2011-09-28,0.009
2011-09-29,0.009
2011-09-30,0.008
2011-10-01,0.008
2011-10-02,0.008
2011-10-03,0.009
2011-10-04,0.008
2011-10-05,0.008
2011-10-06,0.008
2011-10-07,0.007
2011-10-08,0.008
2011-10-09,0.008
2011-10-10,0.009
2011-10-11,0.009
2011-10-12,0.009
2011-10-13,0.009
2011-10-14,0.009
2011-10-15,0.009
2011-10-16,0.01
2011-10-17,0.009
2011-10-18,0.01
2011-10-19,0.009
2011-10-20,0.009
2011-10-21,0.009
2011-10-22,0.009
2011-10-23,0.01
2011-10-24,0.009
2011-10-25,0.007
2011-10-26,0.008
2011-10-27,0.007
2011-10-28,0.007
2011-10-29,0.007
2011-10-30,0.006
2011-10-31,0.005
2011-11-01,0.005
2011-11-02,0.004
2011-11-03,0.005
2011-11-04,0.005
2011-11-05,0.006
2011-11-06,0.006
2011-11-07,0.006
2011-11-08,0.006
2011-11-09,0.006
2011-11-10,0.006
2011-11-11,0.006
2011-11-12,0.006
2011-11-13,0.006
2011-11-14,0.006
2011-11-15,0.006
2011-11-16,0.006
2011-11-17,0.006
2011-11-18,0.01
2011-11-19,0.019
2011-11-20,0.021
2011-11-21,0.021
2011-11-22,0.021
2011-11-23,0.021
2011-11-24,0.021
2011-11-25,0.021
2011-11-26,0.021
2011-11-27,0.021
2011-11-28,0.021
2011-11-29,0.02
2011-11-30,0.02
2011-12-01,0.021
2011-12-02,0.021
2011-12-03,0.021
2011-12-04,0.021
2011-12-05,0.021
2011-12-06,0.021
2011-12-07,0.021
2011-12-08,0.022
2011-12-09,0.022
2011-12-10,0.022
2011-12-11,0.021
2011-12-12,0.021
2011-12-13,0.021
2011-12-14,0.021
2011-12-15,0.021
2011-12-16,0.021
2011-12-17,0.022
2011-12-18,0.021
2011-12-19,0.021
2011-12-20,0.021
2011-12-21,0.021
2011-12-22,0.021
2011-12-23,0.021
2011-12-24,0.021
2011-12-25,0.021
2011-12-26,0.021
2011-12-27,0.021
2011-12-28,0.021
2011-12-29,0.021
2011-12-30,0.021
2011-12-31,0.022
2012-01-01,0.021
2012-01-02,0.021
2012-01-03,0.021
2012-01-04,0.021
2012-01-05,0.022
2012-01-06,0.023
2012-01-07,0.022
2012-01-08,0.022
2012-01-09,0.021
2012-01-10,0.023
2012-01-11,0.023
2012-01-12,0.022
2012-01-13,0.024
2012-01-14,0.023
2012-01-15,0.022
2012-01-16,0.022
2012-01-17,0.022
2012-01-18,0.022
2012-01-19,0.023
2012-01-20,0.025
2012-01-21,0.024
2012-01-22,0.025
2012-01-23,0.026
2012-01-24,0.026
2012-01-25,0.026
2012-01-26,0.025
2012-01-27,0.025
2012-01-28,0.024
2012-01-29,0.023
2012-01-30,0.023
2012-01-31,0.022
2012-02-01,0.021
2012-02-02,0.021
2012-02-03,0.02
2012-02-04,0.021
2012-02-05,0.021
2012-02-06,0.021
2012-02-07,0.022
2012-02-08,0.022
2012-02-09,0.022
2012-02-10,0.027
2012-02-11,0.032
2012-02-12,0.053
2012-02-13,0.037
2012-02-14,0.033
2012-02-15,0.043
2012-02-16,0.031
2012-02-17,0.031
2012-02-18,0.029
2012-02-19,0.051
2012-02-20,0.041
2012-02-21,0.031
2012-02-22,0.034
2012-02-23,0.053
2012-02-24,0.051
2012-02-25,0.05
2012-02-26,0.037
2012-02-27,0.033
2012-02-28,0.031
2012-02-29,0.032
2012-03-01,0.033
2012-03-02,0.032
2012-03-03,0.03
2012-03-04,0.03
2012-03-05,0.028
2012-03-06,0.025
2012-03-07,0.024
2012-03-08,0.024
2012-03-09,0.024
2012-03-10,0.025
2012-03-11,0.026
2012-03-12,0.027
2012-03-13,0.027
2012-03-14,0.027
2012-03-15,0.028
2012-03-16,0.028
2012-03-17,0.028
2012-03-18,0.027
2012-03-19,0.027
2012-03-20,0.026
2012-03-21,0.026
2012-03-22,0.025
2012-03-23,0.025
2012-03-24,0.025
2012-03-25,0.024
2012-03-26,0.024
2012-03-27,0.024
2012-03-28,0.024
2012-03-29,0.024
2012-03-30,0.025
2012-03-31,0.026
2012-04-01,0.026
2012-04-02,0.027
2012-04-03,0.026
2012-04-04,0.027
2012-04-05,0.027
2012-04-06,0.027
2012-04-07,0.029
2012-04-08,0.028
2012-04-09,0.027
2012-04-10,0.028
2012-04-11,0.026
2012-04-12,0.026
2012-04-13,0.027
2012-04-14,0.026
2012-04-15,0.026
2012-04-16,0.027
2012-04-17,0.026
2012-04-18,0.027
2012-04-19,0.027
2012-04-20,0.027
2012-04-21,0.027
2012-04-22,0.027
2012-04-23,0.026
2012-04-24,0.026
2012-04-25,0.025
2012-04-26,0.025
2012-04-27,0.024
2012-04-28,0.024
2012-04-29,0.024
2012-04-30,0.024
2012-05-01,0.025
2012-05-02,0.023
2012-05-03,0.022
2012-05-04,0.022
2012-05-05,0.022
2012-05-06,0.021
2012-05-07,0.021
2012-05-08,0.021
2012-05-09,0.021
2012-05-10,0.022
2012-05-11,0.022
2012-05-12,0.021
2012-05-13,0.021
2012-05-14,0.021
2012-05-15,0.022
2012-05-16,0.022
2012-05-17,0.021
2012-05-18,0.021
2012-05-19,0.022
2012-05-20,0.023
2012-05-21,0.021
2012-05-22,0.023
2012-05-23,0.021
2012-05-24,0.02
2012-05-25,0.019
2012-05-26,0.02
2012-05-27,0.02
2012-05-28,0.019
2012-05-29,0.02
2012-05-30,0.02
2012-05-31,0.02
2012-06-01,0.023
2012-06-02,0.022
2012-06-03,0.022
2012-06-04,0.022
2012-06-05,0.022
2012-06-06,0.021
2012-06-07,0.021
2012-06-08,0.02
2012-06-09,0.02
2012-06-10,0.02
2012-06-11,0.021
2012-06-12,0.021
2012-06-13,0.02
2012-06-14,0.02
2012-06-15,0.022
2012-06-16,0.021
2012-06-17,0.021
2012-06-18,0.02
2012-06-19,0.019
2012-06-20,0.022
2012-06-21,0.028
2012-06-22,0.03
2012-06-23,0.027
2012-06-24,0.026
2012-06-25,0.025
2012-06-26,0.024
2012-06-27,0.024
2012-06-28,0.024
2012-06-29,0.023
2012-06-30,0.022
2012-07-01,0.023
2012-07-02,0.022
2012-07-03,0.025
2012-07-04,0.025
2012-07-05,0.023
2012-07-06,0.022
2012-07-07,0.023
2012-07-08,0.025
2012-07-09,0.024
2012-07-10,0.022
2012-07-11,0.02
2012-07-12,0.021
2012-07-13,0.022
2012-07-14,0.021
2012-07-15,0.021
2012-07-16,0.02
2012-07-17,0.02
2012-07-18,0.021
2012-07-19,0.022
2012-07-20,0.025
2012-07-21,0.022
2012-07-22,0.021
2012-07-23,0.021
2012-07-24,0.019
2012-07-25,0.019
2012-07-26,0.019
2012-07-27,0.018
2012-07-28,0.018
2012-07-29,0.018
2012-07-30,0.022
2012-07-31,0.02
2012-08-01,0.018
2012-08-02,0.018
2012-08-03,0.018
2012-08-04,0.021
2012-08-05,0.019
2012-08-06,0.018
2012-08-07,0.019
2012-08-08,0.02
2012-08-09,0.019
2012-08-10,0.018
2012-08-11,0.018
2012-08-12,0.018
2012-08-13,0.018
2012-08-14,0.018
2012-08-15,0.018
2012-08-16,0.018
2012-08-17,0.018
2012-08-18,0.018
2012-08-19,0.018
2012-08-20,0.017
2012-08-21,0.017
2012-08-22,0.017
2012-08-23,0.017
2012-08-24,0.018
2012-08-25,0.017
2012-08-26,0.018
2012-08-27,0.017
2012-08-28,0.016
2012-08-29,0.017
2012-08-30,0.017
2012-08-31,0.017
2012-09-01,0.017
2012-09-02,0.018
2012-09-03,0.018
2012-09-04,0.017
2012-09-05,0.017
2012-09-06,0.017
2012-09-07,0.017
2012-09-08,0.016
2012-09-09,0.017
2012-09-10,0.018
2012-09-11,0.018
2012-09-12,0.017
2012-09-13,0.02
2012-09-14,0.022
2012-09-15,0.019
2012-09-16,0.018
2012-09-17,0.016
2012-09-18,0.017
2012-09-19,0.014
2012-09-20,0.02
2012-09-21,0.02
2012-09-22,0.023
2012-09-23,0.022
2012-09-24,0.022
2012-09-25,0.021
2012-09-26,0.02
2012-09-27,0.019
2012-09-28,0.018
2012-09-29,0.018
2012-09-30,0.018
2012-10-01,0.019
2012-10-02,0.018
2012-10-03,0.021
2012-10-04,0.021
2012-10-05,0.02
2012-10-06,0.02
2012-10-07,0.02
2012-10-08,0.019
2012-10-09,0.02
2012-10-10,0.019
2012-10-11,0.019
2012-10-12,0.018
2012-10-13,0.02
2012-10-14,0.021
2012-10-15,0.019
2012-10-16,0.018
2012-10-17,0.017
2012-10-18,0.016
2012-10-19,0.015
2012-10-20,0.016
2012-10-21,0.017
2012-10-22,0.016
2012-10-23,0.016
2012-10-24,0.015
2012-10-25,0.013
2012-10-26,0.019
2012-10-27,0.019
2012-10-28,0.019
2012-10-29,0.016
2012-10-30,0.017
2012-10-31,0.017
2012-11-01,0.018
2012-11-02,0.017
2012-11-03,0.017
2012-11-04,0.017
2012-11-05,0.018
2012-11-06,0.018
2012-11-07,0.019
2012-11-08,0.016
2012-11-09,0.016
2012-11-10,0.015
2012-11-11,0.017
2012-11-12,0.017
2012-11-13,0.017
2012-11-14,0.016
2012-11-15,0.017
2012-11-16,0.015
2012-11-17,0.015
2012-11-18,0.018
2012-11-19,0.017
2012-11-20,0.017
2012-11-21,0.017
2012-11-22,0.017
2012-11-23,0.017
2012-11-24,0.017
2012-11-25,0.017
2012-11-26,0.018
2012-11-27,0.018
2012-11-28,0.019
2012-11-29,0.02
2012-11-30,0.02
2012-12-01,0.019
2012-12-02,0.018
2012-12-03,0.018
2012-12-04,0.017
2012-12-05,0.018
2012-12-06,0.017
2012-12-07,0.017
2012-12-08,0.017
2012-12-09,0.017
2012-12-10,0.017
2012-12-11,0.017
2012-12-12,0.018
2012-12-13,0.018
2012-12-14,0.016
2012-12-15,0.018
2012-12-16,0.022
2012-12-17,0.022
2012-12-18,0.021
2012-12-19,0.021
2012-12-20,0.02
2012-12-21,0.018
2012-12-22,0.016
2012-12-23,0.01
2012-12-24,0.013
2012-12-25,0.021
2012-12-26,0.022
2012-12-27,0.022
2012-12-28,0.021
2012-12-29,0.02
2012-12-30,0.02
2012-12-31,0.02
2013-01-01,0.02
2013-01-02,0.021
2013-01-03,0.023
2013-01-04,0.022
2013-01-05,0.022
2013-01-06,0.021
2013-01-07,0.021
2013-01-08,0.02
2013-01-09,0.021
2013-01-10,0.025
2013-01-11,0.022
2013-01-12,0.022
2013-01-13,0.021
2013-01-14,0.021
2013-01-15,0.021
2013-01-16,0.021
2013-01-17,0.021
2013-01-18,0.021
2013-01-19,0.02
2013-01-20,0.021
2013-01-21,0.02
2013-01-22,0.019
2013-01-23,0.019
2013-01-24,0.019
2013-01-25,0.02
2013-01-26,0.02
2013-01-27,0.02
2013-01-28,0.02
2013-01-29,0.021
2013-01-30,0.027
2013-01-31,0.03
2013-02-01,0.033
2013-02-02,0.035
2013-02-03,0.035
2013-02-04,0.034
2013-02-05,0.033
2013-02-06,0.033
2013-02-07,0.031
2013-02-08,0.03
2013-02-09,0.03
2013-02-10,0.029
2013-02-11,0.028
2013-02-12,0.028
2013-02-13,0.027
2013-02-14,0.028
2013-02-15,0.027
2013-02-16,0.027
2013-02-17,0.027
2013-02-18,0.027
2013-02-19,0.027
2013-02-20,0.026
2013-02-21,0.026
2013-02-22,0.027
2013-02-23,0.025
2013-02-24,0.026
2013-02-25,0.027
2013-02-26,0.03
2013-02-27,0.033
2013-02-28,0.039
2013-03-01,0.049
2013-03-02,0.046
2013-03-03,0.039
2013-03-04,0.037
2013-03-05,0.036
2013-03-06,0.035
2013-03-07,0.033
2013-03-08,0.032
2013-03-09,0.032
2013-03-10,0.031
2013-03-11,0.029
2013-03-12,0.032
2013-03-13,0.03
2013-03-14,0.029
2013-03-15,0.028
2013-03-16,0.028
2013-03-17,0.028
2013-03-18,0.027
2013-03-19,0.028
2013-03-20,0.028
2013-03-21,0.028
2013-03-22,0.027
2013-03-23,0.028
2013-03-24,0.028
2013-03-25,0.027
2013-03-26,0.027
2013-03-27,0.027
2013-03-28,0.026
2013-03-29,0.027
2013-03-30,0.023
2013-03-31,0.015
2013-04-01,0.023
2013-04-02,0.022
2013-04-03,0.013
2013-04-04,0.011
2013-04-05,0.013
2013-04-06,0.016
2013-04-07,0.023
2013-04-08,0.027
2013-04-09,0.027
2013-04-10,0.025
2013-04-11,0.022
2013-04-12,0.022
2013-04-13,0.021
2013-04-14,0.022
2013-04-15,0.021
2013-04-16,0.02
2013-04-17,0.019
2013-04-18,0.019
2013-04-19,0.017
2013-04-20,0.014
2013-04-21,0.013
2013-04-22,0.014
2013-04-23,0.013
2013-04-24,0.012
2013-04-25,0.011
2013-04-26,0.011
2013-04-27,0.011
2013-04-28,0.011
2013-04-29,0.01
2013-04-30,0.009
2013-05-01,0.009
2013-05-02,0.009
2013-05-03,0.009
2013-05-04,0.008
2013-05-05,0.008
2013-05-06,0.008
2013-05-07,0.008
2013-05-08,0.008
2013-05-09,0.008
2013-05-10,0.007
2013-05-11,0.008
2013-05-12,0.007
2013-05-13,0.007
2013-05-14,0.007
2013-05-15,0.007
2013-05-16,0.007
2013-05-17,0.007
2013-05-18,0.005
2013-05-19,0.002
2013-05-20,0.003
2013-05-21,0.003
2013-05-22,0.003
2013-05-23,0.002
2013-05-24,0.002
2013-05-25,0.009
2013-05-26,0.009
2013-05-27,0.01
2013-05-28,0.011
2013-05-29,0.01
2013-05-30,0.011
2013-05-31,0.011
2013-06-01,0.012
2013-06-02,0.012
2013-06-03,0.011
2013-06-04,0.014
2013-06-05,0.014
2013-06-06,0.012
2013-06-07,0.011
2013-06-08,0.01
2013-06-09,0.009
2013-06-10,0.008
2013-06-11,0.007
2013-06-12,0.007
2013-06-13,0.006
2013-06-14,0.005
2013-06-15,0.005
2013-06-16,0.004
2013-06-17,0.003
2013-06-18,0.005
2013-06-19,0.003
2013-06-20,0.002
2013-06-21,0.002
2013-06-22,0.001
2013-06-23,0.001
2013-06-24,0.001
2013-06-25,0.009
2013-06-26,0.006
2013-06-27,0.004
2013-06-28,0.003
2013-06-29,0.004
2013-06-30,0.003
2013-07-01,0.002
2013-07-02,0.002
2013-07-03,0
2013-07-04,0
2013-07-05,0
2013-07-06,0
2013-07-07,0
2013-07-08,0
2013-07-09,0
2013-07-10,0
2013-07-11,0
2013-07-12,0
2013-07-13,0.01
2013-07-14,0.004
2013-07-15,0.002
2013-07-16,0.002
2013-07-17,0.001
2013-07-18,0
2013-07-19,0
2013-07-20,0
2013-07-21,0
2013-07-22,0
2013-07-23,0
2013-07-24,0
2013-07-25,0
2013-07-26,0
2013-07-27,0
2013-07-28,0
2013-07-29,0
2013-07-30,0
2013-07-31,0
2013-08-01,0
2013-08-02,0
2013-08-03,0
2013-08-04,0
2013-08-05,0
2013-08-06,0
2013-08-07,0
2013-08-08,0
2013-08-09,0
2013-08-10,0
2013-08-11,0
2013-08-12,0
2013-08-13,0
2013-08-14,0
2013-08-15,0
2013-08-16,0
2013-08-17,0
2013-08-18,0
2013-08-19,0
2013-08-20,0
2013-08-21,0
2013-08-22,0
2013-08-23,0
2013-08-24,0
2013-08-25,0
2013-08-26,0
2013-08-27,0
2013-08-28,0
2013-08-29,0
2013-08-30,0
2013-08-31,0
2013-09-01,0
2013-09-02,0
2013-09-03,0
2013-09-04,0
2013-09-05,0
2013-09-06,0
2013-09-07,0
2013-09-08,0
2013-09-09,0
2013-09-10,0
2013-09-11,0
2013-09-12,0
2013-09-13,0
2013-09-14,0.007
2013-09-15,0.003
2013-09-16,0.002
2013-09-17,0.002
2013-09-18,0.003
2013-09-19,0.003
2013-09-20,0.004
2013-09-21,0.003
2013-09-22,0.003
2013-09-23,0.003
2013-09-24,0.004
2013-09-25,0.002
2013-09-26,0.004
2013-09-27,0.004
2013-09-28,0.004
2013-09-29,0.004
2013-09-30,0.003
2013-10-01,0.003
2013-10-02,0.003
2013-10-03,0.002
2013-10-04,0.001
2013-10-05,0.002
2013-10-06,0.002
2013-10-07,0.001
2013-10-08,0
2013-10-09,0.001
2013-10-10,0.001
2013-10-11,0
2013-10-12,0.001
2013-10-13,0.004
2013-10-14,0.005
2013-10-15,0.005
2013-10-16,0.005
