date,value
2013-09-19,6.50112866817156
2013-09-20,13.9503386004515
2013-09-21,11.5349887133183
2013-09-22,15.7787810383747
2013-09-23,14.4243792325056
2013-09-24,7.92325056433409
2013-09-25,12.5507900677201
2013-09-26,11.4446952595937
2013-09-27,9.63882618510158
2013-09-28,7.42663656884876
2013-09-29,12.8216704288939
2013-09-30,14.0180586907449
2013-10-01,14.4469525959368
2013-10-02,13.8148984198646
2013-10-03,13.5214446952596
2013-10-04,13.6117381489842
2013-10-05,13.0925507900677
2013-10-06,12.0541760722348
2013-10-07,10.9706546275395
2013-10-08,11.313769751693
2013-10-09,11.6523702031603
2013-10-10,10.4808126410835
2013-10-11,9.79683972911964
2013-10-12,8.95033860045147
2013-10-13,8.38600451467269
2013-10-14,9.61399548532732
2013-10-15,10
2013-10-16,10.0067720090293
2013-10-17,10.334085778781
2013-10-18,8.79909706546275
2013-10-19,9.30699774266366
2013-10-20,11.5440180586907
2013-10-21,7.79909706546275
2013-10-22,10.4943566591422
2013-10-23,10.5936794582393
2013-10-24,10.2325056433409
2013-10-25,8.0293453724605
2013-10-26,9.22573363431151
2013-10-27,9.26185101580136
2013-10-28,9.2686230248307
2013-10-29,7.24830699774266
2013-10-30,8.41986455981941
2013-10-31,10.313769751693
2013-11-01,11.4198645598194
2013-11-02,11.3250564334086
2013-11-03,10.4266365688488
2013-11-04,8.05417607223476
2013-11-05,11.7223476297968
2013-11-06,11.1399548532731
2013-11-07,12.803611738149
2013-11-08,9.62302483069978
2013-11-09,10.0880361173815
2013-11-10,11.4040632054176
2013-11-11,11.3792325056433
2013-11-12,10.9548532731377
2013-11-13,15.8284424379233
2013-11-14,16.7607223476298
2013-11-15,17.1422121896163
2013-11-16,17.3047404063205
2013-11-17,17.3476297968397
2013-11-18,17.3476297968397
2013-11-19,18.2212189616253
2013-11-20,19.9503386004515
2013-11-21,18.9164785553047
2013-11-22,18.5665914221219
2013-11-23,17.8442437923251
2013-11-24,17.0519187358917
2013-11-25,18.4040632054176
2013-11-26,18.0090293453725
2013-11-27,18.9571106094808
2013-11-28,19.3205417607224
2013-11-29,19.0541760722348
2013-11-30,18.3453724604966
2013-12-01,19.2483069977427
2013-12-02,19.3182844243792
2013-12-03,19.1625282167043
2013-12-04,21.7607223476298
2013-12-05,23.1602708803612
2013-12-06,23.5665914221219
2013-12-07,22.979683972912
2013-12-08,15.8465011286682
2013-12-09,20
2013-12-10,18.6004514672686
2013-12-11,27.0654627539503
2013-12-12,25.8690744920993
2013-12-13,23.6568848758465
2013-12-14,25.0564334085779
2013-12-15,25.2595936794582
2013-12-16,26.9525959367946
2013-12-17,28.961625282167
2013-12-18,31.9638826185102
2013-12-19,34.3792325056433
2013-12-20,32.8668171557562
2013-12-22,27.607223476298
2013-12-23,28.961625282167
2013-12-24,29.9548532731377
2013-12-25,31.9638826185102
2013-12-26,31.9638826185102
2013-12-27,31.9638826185102
2013-12-28,32.979683972912
2013-12-29,32.9571106094808
2013-12-30,32.979683972912
2013-12-31,46.0948081264108
2014-01-01,45.8690744920993
2014-01-02,50.3386004514673
2014-01-03,51.8058690744921
2014-01-04,48.5327313769752
2014-01-05,44.0406320541761
2014-01-06,47.1331828442438
2014-01-07,49.1873589164786
2014-01-08,52.0993227990971
2014-01-09,51.7155756207675
2014-01-10,52.2799097065463
2014-01-11,52.0767494356659
2014-01-12,53.4085778781038
2014-01-13,51.489841986456
2014-01-14,62.2573363431151
2014-01-15,52.2573363431151
2014-01-16,44.6049661399549
2014-01-17,52.0541760722348
2014-01-18,59.7742663656885
2014-01-27,61.4221218961625
2014-02-10,21.6704288939052
2014-02-11,25.079006772009
2014-02-12,24.1309255079007
2014-02-13,25.3950338600451
2014-02-14,24.920993227991
2014-02-15,26.4559819413093
2014-02-16,27.5169300225734
2014-02-17,29.6388261851016
2014-02-18,32.7539503386005
2014-02-19,34.3566591422122
2014-02-20,34.7404063205418
2014-02-21,33.8148984198646
2014-02-22,30.5643340857788
2014-02-23,32.5056433408578
2014-02-24,29.0067720090293
2014-02-25,30.3837471783296
2014-02-26,29.6162528216704
2014-02-27,30.2708803611738
2014-02-28,30.6546275395034
2014-03-01,31.3318284424379
2014-03-02,31.8058690744921
2014-03-03,33.882618510158
2014-03-04,32.0316027088036
2014-03-05,31.8510158013544
2014-03-06,30.3386004514673
2014-03-07,31.0158013544018
